"Country","age","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"Timor-Leste",1,8.044,8.273,6.824,6.578,6.513,6.607,6.286,7.143,7.486,7.842,8.177,8.853,8.534,8.668,8.792,8.926,9.091,9.142,9.261,9.418,9.62,9.821,10.209,10.477,10.527,10.271,10.237,8.999,8.184,7.618,7.499,7.106,8.491,9.452,10.414,11.189,12.576,11.748,11.872,12.053,12.394,12.538,13.708,14.454,15.062,15.419,16.101,15.63,15.514,15.472,15.63,15.437,16.302,16.804,17.222,17.437,17.938,17.099,16.751,16.396,16.117,15.572,15.806,15.784,15.905,16.185,16.488,17.249,17.911,18.501,18.927,19.82,19.099,19.013,18.908,18.853,18.501,19.008,19.121,19.215,19.259,19.338,19.172,19.077,18.969,18.861,18.77,18.67,18.582,18.502,18.431,18.388,18.331,18.301,18.289,18.297,18.358,18.381,18.438,18.484,18.51,18.611,18.49,18.448,18.389,18.317,18.234,18.15,18.045,17.926,17.793,17.656,17.504,17.345,17.182,17.017,16.868,16.711,16.561,16.416,16.278,16.177,16.045,15.937,15.834,15.731,15.679,15.547,15.456,15.365,15.274,15.214,15.107,15.019,14.923,14.817,14.735,14.584,14.455,14.32,14.183,14.049,13.915,13.779,13.64,13.498,13.376,13.219,13.081,12.948,12.821
"Togo",1,24.593,25.378,25.848,26.048,26.252,26.578,27.265,27.355,27.967,28.601,29.168,29.874,29.759,30.228,31.117,32.572,34.256,35.613,37.684,39.66,41.292,43.065,44.542,45.771,46.894,48.007,49.524,49.967,51.064,52.44,54.188,56.166,57.489,59.518,61.48,63.199,65.19,66.245,67.457,68.415,69.124,70.22,70.175,70.664,71.574,73.14,74.457,77.114,79.85,82.697,85.412,89.11,90.808,93.356,95.88,98.423,101.513,103.155,105.481,107.671,109.675,111.617,112.849,114.258,115.626,117.005,118.116,119.806,121.278,122.851,124.543,126.457,128.219,130.228,132.315,134.452,137.076,138.778,140.991,143.194,145.359,147.85,149.543,151.569,153.541,155.455,157.482,159.168,160.933,162.63,164.256,166.003,167.4,168.885,170.323,171.722,173.278,174.549,175.923,177.283,178.634,180.204,181.482,182.884,184.245,185.549,187.152,188.141,189.358,190.527,191.65,192.963,193.95,195.022,196.027,196.957,198.076,198.789,199.591,200.311,200.946,201.746,202.177,202.676,203.104,203.466,203.968,204.227,204.522,204.775,204.994,205.375,205.598,205.831,205.975,206.009,206.302,205.936,205.771,205.575,205.376,205.22,205.214,205.097,204.921,204.662,204.613,204.008,203.525,202.949,202.295
"Tonga",1,1.028,1.061,1.074,1.1,1.122,1.14,1.169,1.176,1.201,1.238,1.293,1.373,1.411,1.482,1.544,1.585,1.639,1.623,1.614,1.587,1.544,1.483,1.437,1.374,1.325,1.3,1.254,1.329,1.37,1.414,1.451,1.557,1.514,1.536,1.547,1.545,1.589,1.47,1.426,1.388,1.367,1.293,1.392,1.42,1.445,1.458,1.532,1.412,1.382,1.356,1.342,1.295,1.374,1.401,1.428,1.45,1.475,1.462,1.458,1.446,1.424,1.397,1.373,1.341,1.314,1.299,1.284,1.256,1.249,1.247,1.245,1.238,1.247,1.25,1.255,1.261,1.278,1.274,1.281,1.289,1.296,1.309,1.31,1.317,1.322,1.326,1.333,1.33,1.329,1.328,1.325,1.323,1.319,1.314,1.309,1.303,1.299,1.288,1.28,1.272,1.264,1.258,1.248,1.241,1.234,1.229,1.227,1.222,1.22,1.218,1.216,1.22,1.21,1.206,1.202,1.197,1.196,1.188,1.182,1.175,1.167,1.162,1.148,1.137,1.126,1.113,1.103,1.088,1.076,1.063,1.05,1.04,1.025,1.013,1.002,0.99,0.983,0.969,0.96,0.95,0.94,0.935,0.922,0.912,0.903,0.894,0.888,0.875,0.865,0.855,0.844
"Tunisia",1,60.856,61.729,63.037,64.592,66.019,67.178,69.029,69.333,70.454,71.966,74.103,77.204,79.841,83.169,86.056,88.095,91.584,87.823,87.064,86.461,86.394,85.699,87.883,89.325,91.076,93.01,95.057,96.921,99.072,101.256,103.396,106.438,105.934,107.069,108.073,108.935,109.566,110.491,110.849,110.649,109.736,108.959,105.11,102.022,98.766,95.606,91.202,91.053,89.034,87.21,85.574,84.893,83.439,82.851,82.717,83.105,84.536,84.933,86.574,88.775,91.521,94.744,99.305,103.323,106.552,108.517,111.986,107.184,105.046,102.591,100.274,95.126,96.804,95.23,93.649,91.971,90.179,88.428,86.7,85.115,83.743,82.936,81.797,81.165,80.754,80.551,80.876,80.868,81.271,81.76,82.283,83.243,83.462,84.009,84.466,84.796,85.185,85.129,85.067,84.842,84.453,83.816,83.298,82.51,81.622,80.661,79.452,78.687,77.66,76.65,75.682,74.712,74.039,73.326,72.697,72.157,71.854,71.496,71.29,71.133,71.001,71.168,70.919,70.895,70.859,70.795,70.844,70.689,70.579,70.404,70.144,69.885,69.522,69.104,68.623,68.089,67.493,67.066,66.509,65.931,65.333,64.766,64.297,63.781,63.264,62.745,62.366,61.94,61.568,61.218,60.889
"Turkmenistan",1,16.253,18.857,18.707,20.329,22.003,23.64,25.552,26.45,27.757,29.037,30.331,31.374,33.02,34.241,35.232,35.917,36.72,36.114,35.977,35.946,36.179,36.134,37.793,38.893,40.058,41.206,42.38,43.585,44.743,45.824,46.803,48.368,48.324,49.077,50.082,51.476,52.461,55.509,57.755,59.82,61.47,64.118,62.748,62.686,61.836,60.124,58.008,54.525,51.134,48.335,46.679,43.405,48.011,49.917,51.814,53.212,56.999,53.153,52.91,53.38,55.04,55.627,62.699,67.3,71.081,73.281,77.754,71.626,69.159,66.572,64.527,59.685,63.109,62.961,62.832,62.473,62.645,60.907,60.015,59.261,58.776,58.653,58.788,59.122,59.58,60.097,61.109,61.314,61.951,62.548,63.068,63.84,63.915,64.172,64.286,64.243,64.102,63.776,63.335,62.8,62.201,61.371,60.946,60.269,59.596,58.948,58.292,57.833,57.347,56.925,56.574,56.41,56.148,56.028,55.941,55.868,56.035,55.774,55.733,55.69,55.64,55.656,55.545,55.461,55.328,55.132,54.946,54.563,54.2,53.806,53.397,52.904,52.582,52.162,51.738,51.311,50.9,50.482,50.081,49.699,49.342,49.051,48.748,48.489,48.251,48.03,47.905,47.656,47.488,47.33,47.183
"Uganda",1,99.67,101.403,108.613,112.102,115.259,118.218,123.186,122.798,125.711,129.204,133.412,137.77,142.706,148.363,154.389,160.559,167.952,172.899,179.083,184.762,189.724,195.689,198.333,202.288,206.865,212.541,218.323,226.25,234.555,243.31,252.202,262.97,268.317,277.124,286.94,298.033,310.346,322.553,336.213,350.144,363.925,380.229,392.72,406.828,420.427,433.409,448.608,458.238,470.51,483.575,497.902,513.018,527.14,543.342,559.793,576.002,594.632,606.813,622.281,637.915,653.855,669.108,680.774,695.073,710.836,728.321,745.664,760.658,777.459,791.581,801.593,810.912,816.244,819.582,823.54,829.865,835.333,849.248,861.142,872.744,882.951,897.072,897.481,903.31,908.559,913.557,918.084,923.375,927.91,932.307,936.601,940.628,945.666,949.917,953.765,957.072,961.856,962.634,964.699,966.376,967.733,969.618,970.522,971.451,972.103,972.486,973.438,973.635,973.723,973.328,972.362,972.442,969.875,967.91,965.622,963.114,960.938,958.897,956.474,953.853,951.031,949.026,946.194,943.428,940.339,936.872,934.498,930.202,926.337,922.126,917.591,913.647,908.937,904.241,899.441,894.618,890.165,886.31,882.099,877.752,873.208,869.675,864.602,860.087,855.497,850.868,846.791,842.538,838.346,834.082,829.68
"Ukraine",1,327.98,393.024,412.668,439.319,454.486,458.373,488.363,434.865,417.618,401.227,389.513,355.827,390.856,397.107,401.128,399.362,409.687,374.001,357.269,344.206,338.569,325.636,356.339,372.127,386.132,394.604,418.536,390.636,383.211,376.439,372.937,364.667,379.136,384.59,388.529,389.071,392.183,378.267,368.555,356.784,343.624,328.375,315.655,300.289,284.705,269.41,250.328,243.062,231.424,221.383,213.238,209.293,201.728,199.409,200.412,205.141,211.137,225.646,238.903,250.832,259.469,275.994,263.634,261.062,256.23,249.873,235.963,233.032,223.192,213.927,206.072,192.432,195.827,192.666,189.969,187.192,188.395,180.834,177.898,175.452,173.696,173.211,172.244,172.283,172.569,172.931,173.832,173.626,173.957,174.221,174.391,174.424,174.255,173.926,173.383,172.609,171.339,170.229,168.708,166.994,165.114,162.714,160.8,158.511,156.227,154.008,151.487,149.762,147.839,146.11,144.6,143.237,142.212,141.343,140.638,140.06,139.917,139.094,138.764,138.503,138.285,138.184,137.749,137.484,137.166,136.762,136.226,135.444,134.667,133.83,132.945,131.725,130.908,129.844,128.742,127.596,126.324,125.186,123.978,122.807,121.695,120.589,119.813,118.973,118.181,117.422,116.892,116.126,115.521,114.949,114.418
"Tanzania, United Republic of",1,153.09,158.984,155.108,158.127,162.234,167.344,171.181,179.178,185.788,192.613,199.416,208.617,210.68,216.503,222.707,229.475,237.067,243.607,251.551,259.997,268.86,279.295,285.718,294.819,304.215,313.827,324.665,333.299,343.422,353.696,364.057,376.239,383.319,393.425,403.96,415.025,427.013,437.552,449.827,463.28,478.024,495.605,509.3,525.683,540.036,551.205,565.493,568.026,574.669,584.102,598.462,612.304,641.808,668.619,696.021,722.185,755.413,766.598,787.474,807.314,826.265,845.476,857.382,872.533,888.533,906.071,918.635,944.967,966.251,988.166,1010.23,1035.342,1053.576,1075.672,1098.201,1121.272,1146.515,1169.094,1193.608,1218.305,1243.035,1269.336,1292.781,1317.502,1341.853,1365.698,1390.737,1412.327,1435.011,1457.464,1479.811,1502.331,1525.339,1547.92,1570.43,1592.862,1616.368,1638.876,1661.543,1683.554,1704.684,1727.763,1745.298,1764.752,1784.282,1804.265,1824.053,1847.808,1869.827,1891.473,1912.388,1935.825,1953.263,1972.662,1991.422,2009.61,2028.719,2046.203,2063.636,2080.608,2097.17,2114.163,2131.301,2147.559,2162.968,2177.358,2193.267,2204.986,2217.554,2229.738,2241.792,2254.007,2268.29,2281.018,2292.93,2303.737,2316.55,2324.168,2332.942,2340.96,2348.373,2356.276,2364.348,2371.554,2378.216,2384.342,2391.463,2397.753,2404.106,2410.496,2417.204
"Uzbekistan",1,76.692,86.589,103.518,114.994,124.809,132.843,147.426,143.696,148.377,153.131,158.523,160.89,173.133,180.788,187.602,192.955,197.72,196.306,196.666,197.212,198.688,197.195,208.385,214.266,220.427,226.496,237.346,236.63,241.97,247.754,254.205,260.991,270.691,279.55,288.604,297.627,308.374,315.56,323.781,331.009,336.883,345.189,343.604,344.421,342.305,336.803,330.109,315.783,302.435,289.444,278.285,261.44,263.24,259.325,258.921,262.372,268.338,281.016,294.245,307.256,318.353,339.173,331.503,335.581,339.067,342.684,342.569,351.773,355.249,356.423,354.452,351.861,340.585,330.676,321.022,313.014,299.787,304.214,302.115,301.072,300.679,303.508,301.964,303.501,305.36,307.361,312.682,311.927,313.987,315.512,316.301,317.569,316.016,314.742,312.795,310.267,306.342,304.132,300.454,296.699,293.064,288.463,286.901,284.142,281.657,279.458,278.062,276.366,275.219,274.222,273.293,273.589,271.916,271.235,270.464,269.548,269.069,267.52,266.258,264.834,263.258,261.453,259.881,258.003,256.039,254.018,251.773,249.948,247.907,245.927,244.044,242.174,240.66,239.124,237.66,236.246,235.176,233.621,232.373,231.134,229.881,228.904,227.466,226.238,224.998,223.744,222.586,221.423,220.248,219.055,217.837
"Vanuatu",1,0.99,1.023,0.999,1.021,1.05,1.084,1.111,1.155,1.193,1.234,1.275,1.333,1.349,1.385,1.42,1.453,1.482,1.485,1.502,1.524,1.553,1.605,1.639,1.691,1.745,1.798,1.877,1.915,1.972,2.022,2.066,2.127,2.169,2.212,2.251,2.288,2.324,2.357,2.392,2.434,2.485,2.505,2.601,2.666,2.725,2.773,2.847,2.874,2.912,2.944,2.975,3.011,2.981,2.991,3.021,3.08,3.087,3.313,3.457,3.598,3.721,4.043,3.849,3.896,3.94,3.991,3.889,4.179,4.274,4.362,4.434,4.57,4.507,4.53,4.552,4.583,4.603,4.687,4.749,4.814,4.879,4.952,5.008,5.072,5.136,5.201,5.274,5.336,5.402,5.466,5.526,5.591,5.643,5.698,5.751,5.802,5.852,5.911,5.964,6.013,6.058,6.108,6.145,6.184,6.222,6.26,6.298,6.344,6.385,6.427,6.468,6.514,6.557,6.601,6.642,6.68,6.726,6.755,6.788,6.817,6.843,6.87,6.89,6.909,6.927,6.944,6.959,6.988,7.007,7.024,7.036,7.056,7.055,7.059,7.063,7.068,7.071,7.09,7.1,7.106,7.106,7.115,7.095,7.083,7.071,7.06,7.045,7.054,7.057,7.064,7.074
"Venezuela, Bolivarian Republic of",1,108.458,113.929,117.023,121.957,127.282,132.941,138.995,145.988,152.416,158.519,164.094,171.184,173.287,177.255,181.061,184.884,188.089,193.193,197.202,200.723,203.555,206.986,206.549,207.698,209.508,212.485,214.271,223.037,229.365,235.408,240.564,248.405,246.992,249.443,252.239,255.891,258.166,267.013,272.957,277.986,281.412,286.745,282.689,281.706,280.617,280.068,277.149,281.982,283.522,285.222,286.875,289.464,290.207,291.739,293.057,294.088,296.431,295.683,295.914,296.337,297.151,297.525,303.481,305.41,302.731,293.752,289.656,265.087,246.637,232.909,227.842,211.483,232.446,244.05,256.091,264.92,283.284,273.364,273.55,272.374,270.789,269.575,269.42,267.727,265.554,263.02,258.166,257.85,255.003,252.128,249.298,246.365,244.235,241.911,239.761,237.79,236.727,234.666,233.353,232.101,230.846,230.478,228.507,227.313,226.084,224.812,223.799,222.368,221.054,219.658,218.17,216.752,215.154,213.537,211.88,210.202,208.572,207.04,205.445,203.845,202.24,200.841,199.261,197.772,196.246,194.664,193.38,191.503,189.903,188.366,186.933,185.57,184.644,183.612,182.555,181.408,180.684,179.022,177.739,176.428,175.113,173.894,172.756,171.587,170.399,169.182,168.136,166.932,165.834,164.789,163.836
"Viet Nam",1,325.545,348.314,417.441,455.754,490.248,520.893,572.652,566.719,586.811,604.734,620.907,628.975,651.15,664.619,677.163,688.764,696.762,708.823,717.972,727.383,737.455,748.298,766.056,780.415,792.98,802.789,817.633,809.208,810.936,814.801,822.645,825.165,849.101,866.317,884.01,900.612,922.331,926.019,936.128,944.863,952.241,958.494,966.594,967.824,957.819,933.149,913.861,833.148,772.089,718.101,680.013,609.509,664.7,676.328,693.334,710.566,755.851,740.116,754.939,768.52,780.405,803.071,795.877,800.788,805.651,811.493,806.623,829.938,837.867,841.087,837.504,836.5,808.01,786.559,766.01,749.548,721.041,734.703,731.256,726.257,717.241,717.707,685.445,666.735,650.22,638.351,621.847,632.081,634.322,637.822,641.063,651.479,646.382,648.599,650.595,652.444,656.116,656.271,657.35,657.564,656.734,654.351,652.787,649.329,645.014,639.95,633,628.755,622.402,615.82,609.177,601.725,596.991,591.159,585.612,580.407,575.956,572.107,568.656,565.662,563.091,561.856,560.092,559.147,558.407,557.751,558.192,557.515,557.3,556.705,555.531,554.797,552.211,549.758,546.807,543.385,539.092,536.245,532.208,527.92,523.382,518.384,515.185,510.956,506.611,502.213,498.385,494.996,491.564,488.401,485.595
"Yemen",1,87.836,90.038,82.986,82.345,82.714,84.036,83.975,88.527,91.389,94.397,97.313,102.77,100.919,102.768,104.914,107.533,111.415,114.549,118.664,122.86,126.953,132.559,133.914,137.715,142.06,147.18,152.047,154.908,160.204,166.523,173.876,181.547,190.331,199.88,209.885,220.076,231.721,238.369,248.034,259.013,271.709,282.929,294.545,306.407,315.319,319.684,327.839,320.905,317.339,314.374,314.007,308.757,323.534,331.081,339.196,346.93,358.898,358.461,364.154,370.188,376.833,384.12,392.511,400.441,407.393,412.785,419.615,418.717,419.932,420.794,421.837,420.671,425.58,427.518,429.233,430.529,432.53,431.682,431.872,432.026,432.278,432.97,433.51,434.13,434.496,434.459,435.298,433.18,432.078,430.862,429.649,428.385,427.971,427,425.743,424.084,423.168,420.051,417.545,414.877,412.149,409.537,407.435,404.912,402.123,398.987,396.552,392.357,388.692,385.02,381.474,378.034,375.716,372.928,370.009,366.848,364.611,360.39,356.926,353.446,350.041,346.843,344.109,341.256,338.475,335.756,333.459,330.981,328.652,326.294,323.866,321.999,319.145,316.689,314.185,311.648,309.276,306.823,304.38,301.937,299.508,297.188,294.997,292.778,290.583,288.413,286.471,284.356,282.383,280.458,278.585
"Zambia",1,45.513,47.233,46.146,47.394,49.026,50.95,52.494,55.171,57.455,59.838,62.293,65.514,67.14,69.598,72.006,74.348,77.079,78.219,80.272,82.64,85.454,88.152,92.278,96.17,100.138,104.02,108.808,110.862,114.234,117.609,121.025,124.518,127.332,130.56,133.834,137.152,140.681,144.48,148.164,151.695,154.992,159.481,161.752,165.148,168.953,173.386,178.601,183.151,188.872,194.905,201.068,209.081,214.271,220.975,227.446,233.538,241.09,242.707,247.15,251.959,257.409,261.409,268.322,274.354,280.014,284.887,290.541,290.95,293.622,297.111,302.033,305.578,317.275,326.285,335.323,343.794,355.243,357.806,364.233,370.536,376.933,383.116,390.577,397.385,404.04,410.447,416.956,422.668,428.496,434.252,440.005,445.932,451.982,457.921,463.736,469.375,475.67,480.471,485.851,491.219,496.635,502.4,508.232,514.042,519.761,525.324,531.625,536.421,541.781,547.095,552.407,558.083,563.73,569.252,574.498,579.36,584.94,588.44,592.516,596.435,600.295,604.14,608.685,612.745,616.646,620.341,624.584,627.761,631.202,634.526,637.764,641.411,644.794,648.083,651.072,653.682,656.907,658.381,660.258,661.953,663.551,665.115,667.273,668.953,670.451,671.73,673.447,674.239,675.201,676.035,676.822
"Zimbabwe",1,45.587,45.993,57.487,61.816,65.325,68.048,74.629,70.74,72.047,73.539,75.487,76.012,81.822,85.606,89.447,93.095,97.6,99.249,102.283,105.53,109.145,112.897,117.467,122.029,126.734,131.473,136.776,141.696,146.661,151.24,155.277,159.998,158.171,159.263,160.8,163.183,163.726,172.106,176.749,180.126,181.44,185.803,180.277,177.497,174.403,171.765,168.186,171.901,172.519,173.162,173.593,176.664,175.618,176.972,179.217,182.742,186.489,190.589,196.077,202.382,209.224,217.762,222.155,228.312,232.389,233.453,236.419,223.153,215.482,208.538,203.864,192.493,202.541,204.509,207.161,209.708,215.549,211.794,212.977,214.442,216.346,219.489,221.312,224.123,226.852,229.313,232.176,233.349,234.879,236.058,236.884,237.467,237.68,237.559,237.159,236.528,235.491,234.948,233.876,232.641,231.263,229.966,228.4,226.903,225.489,224.23,223.201,222.536,221.922,221.424,221.009,221.282,220.655,220.541,220.384,220.134,220.458,219.567,219.113,218.537,217.839,217.241,216.396,215.483,214.449,213.302,212.196,211.04,209.765,208.411,206.99,205.73,204.331,202.951,201.569,200.206,199.075,197.858,196.74,195.675,194.67,193.971,193.039,192.289,191.558,190.829,190.4,189.422,188.649,187.798,186.847
"Marshall Islands",1,0.271704661,0.284101832,0.377597162,0.407040443,0.426152748,0.43803337,0.481423468,0.43803337,0.43803337,0.438549919,0.441649211,0.426669297,0.465927004,0.482456565,0.502085419,0.52326392,0.549607908,0.567687115,0.589382164,0.60384553,0.610044115,0.628639872,0.619858542,0.617275798,0.61675925,0.622957835,0.627090225,0.633288811,0.647235628,0.665831384,0.68907608,0.69320847,0.747962641,0.778955568,0.805299556,0.822345666,0.860570276,0.828544252,0.822862215,0.818213276,0.819762922,0.815113983,0.848689654,0.865735764,0.875033642,0.874000545,0.858504081,0.867285411,0.851272398,0.833193191,0.816147081,0.825961508,0.768624593,0.747446092,0.726267592,0.70612219,0.682877494,0.668414128,0.654467311,0.645169433,0.642586689,0.650851469,0.629672969,0.631222616,0.634838457,0.638454299,0.640003945,0.645685982,0.649301823,0.652917665,0.657050055,0.664281738,0.665831384,0.669447226,0.672546518,0.674612714,0.679261653,0.676678909,0.67616236,0.674096165,0.670480323,0.666864482,0.65911625,0.651884567,0.643619786,0.635355006,0.626057128,0.618308896,0.609527567,0.601779335,0.594547652,0.588865615,0.583700127,0.579567737,0.575435347,0.572336054,0.572852603,0.566137469,0.564071274,0.562005078,0.560455432,0.560971981,0.558905786,0.558389237,0.557356139,0.555289944,0.555806493,0.549607908,0.545992066,0.541343127,0.53566109,0.530495603,0.52326392,0.516548785,0.509317102,0.501568871,0.493820639,0.485555858,0.477807626,0.470059395,0.461794614,0.455596029,0.446814699,0.439583016,0.432867882,0.427185845,0.422536906,0.416338321,0.412205931,0.40807354,0.404457699,0.402908053,0.397742565,0.394126723,0.39102743,0.387928138,0.385861943,0.380179906,0.376564064,0.372431674,0.367782735,0.363650345,0.356935211,0.351253174,0.345571137,0.339372552,0.333690515,0.326458832,0.320260247,0.314061661,0.308379625
"Tuvalu",1,0.114572014,0.118249909,0.119698777,0.122596513,0.125048443,0.127054568,0.130286658,0.131066817,0.133853102,0.137976802,0.144106628,0.153022738,0.15725789,0.165170938,0.172080923,0.17665043,0.182668804,0.180885582,0.17988252,0.176873332,0.172080923,0.165282389,0.160155626,0.15313419,0.147673072,0.144886788,0.139760024,0.148118878,0.152688384,0.157592245,0.161715945,0.173529791,0.168737382,0.171189312,0.172415277,0.172192375,0.177096235,0.163833522,0.158929661,0.154694509,0.15235403,0.144106628,0.155140314,0.158260953,0.161047237,0.162496105,0.170743507,0.157369342,0.154025801,0.151128065,0.149567746,0.144329531,0.15313419,0.156143377,0.159152564,0.161604494,0.164390778,0.162941911,0.162496105,0.161158689,0.158706758,0.155697571,0.153022738,0.149456294,0.146447107,0.144775336,0.143103566,0.139982927,0.139202768,0.138979865,0.138756962,0.137976802,0.138979865,0.139314219,0.139871476,0.140540184,0.142434858,0.141989052,0.142769212,0.143660823,0.144440982,0.14588985,0.146001302,0.146781461,0.147338718,0.147784524,0.148564683,0.148230329,0.148118878,0.148007426,0.147673072,0.147450169,0.147004364,0.146447107,0.14588985,0.145221142,0.144775336,0.143549371,0.14265776,0.141766149,0.140874538,0.14020583,0.139091316,0.138311157,0.137530997,0.13697374,0.136750837,0.13619358,0.135970678,0.135747775,0.135524872,0.135970678,0.134856164,0.134410358,0.133964553,0.133407296,0.133295845,0.132404234,0.131735525,0.130955366,0.130063755,0.129506498,0.127946179,0.126720214,0.125494248,0.124045381,0.122930867,0.121259096,0.11992168,0.118472812,0.117023944,0.11590943,0.11423766,0.112900243,0.111674278,0.110336861,0.109556702,0.107996383,0.10699332,0.105878806,0.104764293,0.104207036,0.102758168,0.101643654,0.100640592,0.099637529,0.098968821,0.097519953,0.09640544,0.095290926,0.094064961
"Kosovo",1,17.24522092,19.51745438,17.95416264,17.93382581,17.64280585,17.12238649,16.17509718,15.71040073,14.95305736,14.30695643,13.86951132,12.82501199,13.82212652,14.05559327,14.31041369,14.49059796,15.24387396,14.49263164,14.44219632,14.42674033,14.49141143,14.57987662,14.85645744,15.11351491,15.37850374,15.62274901,15.89383889,16.03863709,16.19563737,16.29244066,16.31786169,16.35284103,16.15354015,15.98799839,15.81737243,15.67074392,15.3730128,15.5318434,15.47144303,15.37911385,15.22923145,15.2147923,14.62095701,14.24513248,13.83819261,13.41945739,12.89354709,12.97123376,12.73817375,12.51223162,12.29950843,12.05750021,11.80715389,11.58527913,11.37682668,11.178746,11.11305806,10.72686175,10.51759582,10.30487263,10.08299787,9.816178721,9.536547376,9.271558546,9.053547781,8.904072117,8.62708456,8.85261995,8.88739592,8.896954228,8.843468378,8.946372713,8.525197066,8.301695359,8.08531154,7.906550848,7.649493379,7.683659245,7.614717408,7.554520406,7.490459407,7.45873396,7.343017425,7.267567804,7.194151866,7.124193188,7.076401649,6.99139372,6.927129353,6.861848144,6.794736622,6.730065518,6.648514849,6.573675333,6.500056026,6.428470402,6.35200394,6.287739573,6.220221314,6.152906423,6.084981427,6.024784425,5.944047229,5.874088551,5.805756819,5.740068874,5.68007524,5.617844555,5.56029134,5.503551598,5.446608488,5.401054,5.332112163,5.275779158,5.220666362,5.16738388,5.120405814,5.066919964,5.019331794,4.973370569,4.928019449,4.890803059,4.841181206,4.79888061,4.755359804,4.709805316,4.673809136,4.613612134,4.563583544,4.513148218,4.462712892,4.415328089,4.3652995,4.317711329,4.270529895,4.222941724,4.182268074,4.130612538,4.085464787,4.040520403,3.995372652,3.95957984,3.910771459,3.869284336,3.827797213,3.785699985,3.75377117,3.706793104,3.667339663,3.627479486,3.586602468
