Country,age,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Malawi,65,6.05,6.77,7.59,8.5,9.53,10.67,11.96,13.4,15.01,16.82,18.849,21.119,23.142,24.823,28.459,28.516,36.622,47.593,56.463,64.614,65.543,65.492,70.654,81.524,87.563,103.806,125.838,159.087,204.852,258.657,316.131,413.672,503.188,618.479,752.927,913.864,1004.739,1091.648,1244.074,1391.572,1513.613
Malawi,70,3.28,3.75,4.29,4.9,5.6,6.4,7.31,8.35,9.54,10.91,12.462,14.24,15.973,17.531,18.831,21.669,21.777,27.924,42.146,44.95,44.621,43.791,44.859,51.859,61.748,67.097,80.598,98.964,126.675,165.2,211.396,261.821,347.087,427.567,532.094,655.226,803.975,893.289,980.182,1127.585,1272.14
Malawi,75,0.58,0.73,0.93,1.18,1.51,1.92,2.44,3.1,3.95,5.02,6.385,8.122,9.282,10.419,11.441,12.32,14.206,14.229,22.616,29.327,26.266,24.977,24.953,27.83,33.798,40.846,45.184,55.266,69.091,90.103,119.853,156.418,197.515,266.848,334.961,424.208,531.198,662.578,747.66,832.581,970.82
Malawi,80,0.1,0.14,0.19,0.26,0.36,0.49,0.67,0.92,1.27,1.74,2.395,3.289,4.173,4.761,5.336,5.853,6.296,7.206,9.4,12.53,12.971,10.953,10.471,11.66,14.084,17.445,21.633,24.57,30.876,39.693,53.318,73.038,98.124,127.469,177.209,228.505,297.013,381.664,487.926,563.76,641.659
Malawi,85,0,0.01,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.33,0.526,0.85,1.158,1.46,1.656,1.837,2,2.115,2.677,3.118,3.474,3.31,2.759,3.058,3.889,4.814,6.192,7.988,9.451,12.388,16.643,23.352,33.393,46.795,63.459,91.916,123.366,166.976,223.09,296.208,354.598
Malawi,90,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.108,0.172,0.23,0.285,0.315,0.338,0.358,0.357,0.419,0.452,0.45,0.396,0.387,0.528,0.693,0.904,1.235,1.694,2.134,2.983,4.267,6.371,9.682,14.442,20.809,31.997,45.66,65.607,92.978,130.581
Malawi,95,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0.012,0.018,0.023,0.027,0.029,0.029,0.03,0.03,0.033,0.032,0.026,0.023,0.03,0.04,0.058,0.08,0.12,0.178,0.244,0.37,0.574,0.924,1.523,2.46,3.841,6.424,9.958,15.55,23.892
Malawi,100,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.003,0.004,0.007,0.01,0.015,0.024,0.039,0.067,0.118,0.205,0.349,0.633,1.079,1.849
Malaysia,0,42.54,54.52,69.87,89.54,114.76,147.07,188.49,241.57,309.59,396.77,508.5,651.692,756.244,878.395,873.153,926.715,1015.702,1145.422,1253.831,1332.85,1381.015,1302.522,1254.53,1288.988,1356.48,1363.146,1316.786,1246.414,1180.264,1148.878,1146.232,1150.37,1132.503,1093.435,1050.604,1021.302,1006.138,1000.544,991.313,972.659,947.881
Malaysia,5,30.45,39.18,50.42,64.89,83.49,107.44,138.26,177.91,228.94,294.6,379.1,487.831,634.768,741.571,860.855,863.952,921.929,1009.791,1151.676,1259.668,1329.561,1388.705,1363.571,1256.692,1291.474,1359.047,1365.531,1319.453,1249.222,1183.196,1151.903,1149.305,1153.486,1135.666,1096.658,1053.873,1024.61,1009.477,1003.895,994.689,976.065
Malaysia,10,375.06,374.42,373.78,373.14,372.5,371.87,371.23,370.6,369.96,369.33,368.7,368.07,476.098,622.673,703.488,823.121,856.727,913.015,1019.762,1149.165,1260.313,1324.479,1440.586,1364.608,1258.164,1293.03,1360.44,1367.134,1321.194,1251.122,1185.244,1154.034,1151.506,1155.743,1137.99,1099.049,1056.32,1027.105,1011.998,1006.439,997.257
Malaysia,15,28.29,35.67,44.97,56.69,71.47,90.11,113.6,143.22,180.57,227.65,286.999,361.828,361.965,469.545,595.103,660.835,816.981,847.791,930.949,1021.744,1155.726,1311.311,1451.432,1451.833,1376.593,1270.68,1304.63,1372.731,1379.626,1334.015,1264.298,1198.697,1167.687,1165.299,1169.646,1152.03,1113.21,1070.6,1041.475,1026.432,1020.919
Malaysia,20,139.09,148.2,157.9,168.23,179.24,190.97,203.47,216.79,230.98,246.09,262.201,279.362,353.883,355.058,458.508,561.714,653.533,805.949,820.699,939.179,1039.741,1244.141,1480.812,1472.148,1473.764,1399.212,1292.144,1327.394,1395.556,1402.788,1357.678,1288.444,1223.261,1192.551,1190.367,1194.88,1177.449,1138.825,1096.385,1067.395,1052.457
Malaysia,25,55.94,64.18,73.65,84.51,96.96,111.26,127.66,146.49,168.08,192.86,221.299,253.926,271.679,345.878,352.376,450.906,554.463,643.544,811.595,838.506,978.03,1190.793,1423.34,1500.496,1493.496,1495.415,1419.547,1314.167,1349.526,1417.779,1425.3,1380.549,1311.721,1246.911,1216.449,1214.439,1219.073,1201.794,1163.332,1121.056,1092.186
Malaysia,30,165.81,169.66,173.6,177.63,181.76,185.98,190.3,194.72,199.24,203.87,208.6,213.444,246.301,264.534,340.1,360.209,444.312,545.007,698.462,833.274,888.759,1020.223,1108.772,1434.559,1512.767,1506.209,1507.103,1432.797,1328.253,1363.866,1432.243,1440.092,1395.839,1327.564,1263.224,1233.1,1231.289,1236.081,1219.002,1180.76,1138.691
Malaysia,35,88.43,95.24,102.57,110.47,118.98,128.14,138.01,148.64,160.09,172.42,185.7,200.002,205.755,238.857,256.684,344.377,353.851,435.249,606.646,717.253,875.675,924.106,992.899,1111.85,1435.436,1513.578,1506.839,1508.997,1435.966,1332.864,1368.885,1437.448,1445.868,1402.422,1334.997,1271.391,1241.749,1240.253,1245.285,1228.502,1190.602
Malaysia,40,181.61,181.12,180.62,180.13,179.63,179.14,178.65,178.16,177.67,177.19,176.7,176.216,191.243,197.982,231.116,254.893,336.635,344.787,469.938,617.975,744.48,809.882,877.191,988.683,1106.638,1426.805,1504.355,1499.115,1502.272,1431.021,1329.833,1366.368,1435.212,1444.389,1401.999,1335.657,1272.985,1243.959,1242.844,1248.198,1231.81
Malaysia,45,13.45,16.9,21.23,26.67,33.51,42.09,52.88,66.43,83.45,104.84,131.699,165.446,166.331,182.075,189.261,225.416,247.302,325.691,355.362,474.349,630.498,719.024,821.119,865.474,974.175,1090.744,1405.686,1483.7,1480.172,1484.938,1416.292,1317.9,1355.235,1424.498,1434.75,1393.863,1329.054,1267.697,1239.542,1238.983,1244.792
Malaysia,50,32.73,36.85,41.49,46.71,52.59,59.2,66.66,75.05,84.49,95.13,107.099,120.579,153.344,155.584,170.601,179.99,215.742,235.753,318.784,352.52,474.642,590.734,691.666,798.824,840.52,947.157,1061.746,1369.879,1448.26,1447.423,1454.514,1389.688,1295.419,1333.967,1403.797,1415.578,1376.778,1314.136,1254.659,1227.765,1228.007
Malaysia,55,5.42,7.03,9.13,11.85,15.38,19.96,25.9,33.62,43.63,56.63,73.499,95.394,108.447,139.702,140.456,155.357,168.378,200.626,227.737,306.227,341.495,444.334,546.384,660.72,762.367,804.083,908.171,1020.665,1319.572,1398.634,1401.307,1411.518,1351.828,1263.07,1303.163,1373.682,1387.323,1351.174,1291.348,1234.315,1209.068
Malaysia,60,292.81,254.48,221.17,192.22,167.06,145.2,126.19,109.67,95.32,82.84,72,62.576,82.284,94.57,120.471,121.078,140.129,150.349,186.674,209.007,281.482,349.656,417.886,509.342,617.475,716.093,757.969,859.21,968.94,1256.787,1336.598,1343.633,1357.787,1304.473,1222.365,1264.275,1335.396,1351.054,1317.91,1261.286,1207.069
Malaysia,65,122.02,113.47,105.51,98.12,91.24,84.85,78.9,73.37,68.23,63.45,59.001,54.866,50.449,67.458,77.875,97.41,103.173,117.65,126.215,160.197,178.469,224.477,268.666,374.273,459.299,562.41,655.527,697.692,794.919,901.144,1174.498,1255.238,1267.966,1287.272,1242.005,1168.252,1211.997,1283.37,1301.161,1271.509,1218.784
Malaysia,70,228.91,197.19,169.86,146.32,126.04,108.58,93.53,80.57,69.4,59.79,51.501,44.364,41.775,37.582,54.538,58.93,76.904,79.654,93.814,100.859,127.921,164.963,202.317,224.698,314.843,392.853,485.121,570.504,612.462,703.942,804.679,1057.227,1138.964,1159.406,1185.299,1150.76,1088.01,1133.485,1204.397,1224.646,1199.759
Malaysia,75,18.98,20.02,21.12,22.28,23.51,24.8,26.16,27.6,29.11,30.71,32.4,34.18,29.211,28.784,28.329,38.941,40.915,53.583,58.687,67.177,72.803,92.612,122.168,154.331,174.51,250.352,315.989,394.975,469.994,510.794,593.998,686.885,912.663,994.064,1022.097,1054.288,1031.121,980.841,1026.95,1095.693,1118.063
Malaysia,80,3.42,3.91,4.48,5.12,5.86,6.71,7.67,8.78,10.04,11.49,13.15,15.046,16.461,14.907,16.141,17.401,20.193,22.828,30.233,32.921,38.618,42.934,56.373,82.677,109.584,127.417,185.699,237.733,301.323,363.882,401.218,473.355,555.285,748.174,825.54,858.767,894.31,881.584,844.055,888.413,952.122
Malaysia,85,84.9,63.64,47.7,35.75,26.8,20.08,15.05,11.28,8.46,6.34,4.751,3.561,4.342,5.341,5.21,5.74,6.436,7.638,8.919,12.788,14.606,17.639,22.084,32.072,51.235,67.366,80.329,119.54,156.183,202.047,248.909,279.846,336.607,402.365,551.704,618.742,653.066,689.011,687.327,665.276,707.238
Malaysia,90,150.03,92.51,57.04,35.17,21.69,13.37,8.25,5.08,3.14,1.93,1.192,0.735,0.595,0.855,1.164,1.15,1.334,1.525,1.876,2.438,3.736,4.684,6.88,10.127,16.812,23.786,32.323,39.759,60.964,81.957,109.025,137.896,159.137,196.306,240.288,337.125,386.583,416.839,449.091,457.306,451.416
Malaysia,95,177.25,89.55,45.24,22.86,11.55,5.83,2.95,1.49,0.75,0.38,0.192,0.097,0.064,0.066,0.105,0.142,0.15,0.176,0.206,0.289,0.408,0.781,1.306,2.426,4.322,5.37,7.904,11.15,14.221,22.58,31.418,43.184,56.445,67.274,85.569,107.94,155.982,184.091,204.259,226.405,236.976
Malaysia,100,35.03,16.68,7.94,3.78,1.8,0.86,0.41,0.19,0.09,0.04,0.021,0.01,0.005,0.004,0.005,0.007,0.01,0.011,0.013,0.017,0.027,0.052,0.145,0.346,0.859,1.251,1.632,2.397,3.472,4.624,7.255,10.525,14.935,20.289,25.429,32.937,42.684,61.419,77.414,90.555,103.811
Maldives,0,2.08,2.29,2.51,2.75,3.02,3.31,3.63,3.99,4.37,4.8,5.264,5.775,7.977,9.769,11.16,12.527,14.411,19.086,21.676,20.641,16.334,14.74,17.487,19.346,18.395,16.486,14.283,13.501,14.016,14.582,14.212,13.11,12.051,11.595,11.645,11.752,11.54,11.005,10.424,10.071,9.914
Maldives,5,33.55,28,23.37,19.5,16.28,13.59,11.34,9.46,7.9,6.59,5.503,4.593,5.051,7.105,8.894,10.372,11.88,13.864,18.623,21.308,20.424,16.646,14.296,16.981,19.317,18.374,16.309,14.158,13.379,13.893,14.463,14.092,12.992,11.933,11.477,11.527,11.636,11.422,10.889,10.308,9.954
Maldives,10,4.91,4.94,4.98,5.01,5.05,5.09,5.13,5.16,5.2,5.24,5.28,5.319,4.461,4.93,6.963,8.745,10.228,11.752,13.786,18.546,21.243,20.62,15.894,13.299,16.953,19.291,18.021,16.06,13.914,13.137,13.652,14.221,13.851,12.753,11.697,11.24,11.29,11.399,11.187,10.653,10.073
Maldives,15,1.84,2.02,2.22,2.44,2.68,2.95,3.24,3.55,3.9,4.29,4.708,5.171,5.21,4.295,4.347,6.902,8.683,10.188,11.553,13.198,17.96,22.105,22.769,18.907,13.523,17.175,19.426,18.148,16.191,14.049,13.274,13.79,14.36,13.991,12.892,11.837,11.38,11.433,11.541,11.328,10.796
Maldives,20,0.58,0.71,0.85,1.03,1.24,1.49,1.8,2.17,2.62,3.16,3.806,4.59,5.027,4.904,3.133,4.501,6.838,8.637,9.487,10.307,12.18,20.116,28.255,32.731,36.109,15.461,18.699,20.64,19.368,17.416,15.279,14.506,15.02,15.593,15.223,14.129,13.074,12.618,12.669,12.781,12.568
Maldives,25,1.04,1.17,1.31,1.47,1.65,1.85,2.08,2.33,2.62,2.94,3.293,3.694,4.439,4.727,3.889,3.527,4.422,6.766,7.742,8.529,9.839,14.932,24.75,40.9,68.578,28.272,17.785,20.617,22.56,21.295,19.347,17.217,16.444,16.961,17.536,17.166,16.071,15.021,14.566,14.619,14.728
Maldives,30,0.87,0.97,1.1,1.24,1.39,1.56,1.76,1.98,2.23,2.51,2.827,3.182,3.563,4.233,4.254,4.243,3.427,4.34,6.006,7.348,8.772,12.198,16.916,35.663,60.47,46.608,23.874,18.883,21.715,23.661,22.399,20.457,18.331,17.562,18.079,18.652,18.286,17.194,16.144,15.691,15.744
Maldives,35,0.72,0.81,0.92,1.03,1.17,1.31,1.48,1.67,1.89,2.13,2.403,2.711,3.054,3.425,4.076,4.811,4.097,3.334,3.927,5.85,7.825,10.46,13.818,24.878,35.546,46.725,33.956,23.381,18.405,21.236,23.181,21.924,19.988,17.864,17.099,17.616,18.191,17.825,16.736,15.688,15.236
Maldives,40,0.68,0.76,0.85,0.95,1.06,1.18,1.32,1.47,1.64,1.83,2.037,2.272,2.572,2.908,3.274,4.495,4.633,3.967,3.26,3.859,6.267,8.938,11.43,19.236,23.424,33.698,38.79,32.88,22.344,17.386,20.214,22.161,20.907,18.979,16.861,16.097,16.614,17.191,16.828,15.742,14.695
Maldives,45,0.28,0.34,0.4,0.47,0.56,0.67,0.8,0.95,1.12,1.34,1.588,1.887,2.119,2.415,2.747,3.318,4.289,4.46,3.85,3.18,4.012,6.972,9.456,14.994,16.85,22.559,32.544,38.023,32.162,21.681,16.751,19.574,21.517,20.274,18.352,16.244,15.486,16.006,16.583,16.223,15.142
Maldives,50,0.96,1,1.03,1.07,1.11,1.15,1.19,1.24,1.28,1.33,1.38,1.431,1.713,1.94,2.229,2.654,3.103,4.062,4.251,3.705,3.082,4.434,7.162,11.736,10.685,16.303,21.981,31.98,37.448,31.655,21.254,16.36,19.174,21.115,19.886,17.979,15.882,15.131,15.654,16.234,15.878
Maldives,55,0.81,0.84,0.87,0.9,0.93,0.97,1,1.04,1.08,1.11,1.153,1.194,1.252,1.515,1.733,2.008,2.415,2.884,3.78,4.011,3.509,3.271,4.384,8.557,7.451,10.373,15.927,21.578,31.489,36.936,31.235,20.955,16.116,18.919,20.855,19.643,17.759,15.685,14.946,15.47,16.056
Maldives,60,0.63,0.66,0.68,0.71,0.73,0.76,0.79,0.82,0.85,0.88,0.914,0.948,0.995,1.063,1.302,1.507,1.779,2.178,2.611,3.454,3.667,3.462,3.076,4.782,5.686,7.198,10.066,15.508,21.079,30.841,36.245,30.694,20.616,15.876,18.655,20.586,19.408,17.563,15.525,14.805,15.337
Maldives,65,0.49,0.51,0.52,0.54,0.56,0.57,0.59,0.61,0.63,0.65,0.665,0.685,0.723,0.783,0.849,1.054,1.258,1.499,1.835,2.215,3.029,3.409,3.132,2.819,3.304,5.322,6.796,9.571,14.844,20.276,29.775,35.09,29.787,20.054,15.475,18.22,20.139,19.019,17.238,15.262,14.573
Maldives,70,0.5,0.49,0.48,0.48,0.47,0.46,0.46,0.45,0.44,0.44,0.432,0.426,0.448,0.49,0.541,0.596,0.771,0.946,1.131,1.384,1.745,2.524,2.83,2.667,2.281,2.931,4.797,6.204,8.842,13.838,19.027,28.086,33.239,28.33,19.143,14.821,17.505,19.408,18.381,16.701,14.821
Maldives,75,0.6,0.55,0.5,0.46,0.42,0.38,0.35,0.32,0.29,0.26,0.241,0.22,0.224,0.244,0.271,0.304,0.351,0.473,0.613,0.731,0.888,1.263,1.828,2.124,2.065,1.823,2.412,4.045,5.344,7.747,12.274,17.036,25.347,30.225,25.938,17.637,13.737,16.314,18.179,17.299,15.788
Maldives,80,8.44,5.59,3.7,2.45,1.62,1.07,0.71,0.47,0.31,0.21,0.136,0.09,0.084,0.088,0.098,0.11,0.129,0.153,0.222,0.293,0.405,0.58,0.806,1.175,1.416,1.443,1.329,1.824,3.156,4.279,6.32,10.16,14.278,21.488,25.902,22.446,15.409,12.108,14.496,16.279,15.6
Maldives,85,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.034,0.034,0.023,0.023,0.023,0.026,0.029,0.033,0.041,0.064,0.137,0.217,0.309,0.424,0.657,0.838,0.9,0.866,1.236,2.215,3.081,4.639,7.579,10.821,16.532,20.204,17.747,12.335,9.809,11.88,13.486
Maldives,90,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.005,0.005,0.005,0.003,0.003,0.003,0.004,0.004,0.004,0.006,0.022,0.055,0.087,0.122,0.178,0.296,0.403,0.458,0.464,0.692,1.282,1.828,2.816,4.705,6.859,10.689,13.325,11.923,8.439,6.83,8.411
Maldives,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.015,0.023,0.035,0.055,0.1,0.145,0.175,0.187,0.29,0.553,0.812,1.286,2.208,3.306,5.291,6.767,6.212,4.51,3.739
Maldives,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.005,0.007,0.012,0.022,0.034,0.044,0.051,0.077,0.147,0.23,0.374,0.654,1.033,1.697,2.338,2.432,2.032
Mali,0,91.57,105.33,121.16,139.36,160.31,184.4,212.11,243.99,280.66,322.84,371.354,427.163,451.222,480.4,524.091,586.3,652.877,729.809,801.396,912.434,1047.751,1250.821,1489.273,1664.307,1833.532,2030.103,2244.953,2439.965,2611.817,2742.205,2855.161,2954.797,3032.557,3096.967,3143.228,3157.913,3169.452,3157.543,3124.554,3086.387,3043.422
Mali,5,250.86,255.19,259.6,264.08,268.64,273.28,278,282.8,287.68,292.65,297.705,302.846,349.271,367.022,395.031,442.25,504.622,574.236,646.682,724.096,829.708,972.103,1184.481,1423.962,1604.185,1775.473,1973.398,2188.949,2385.084,2558.254,2690.531,2805.527,2907.098,2987.031,3053.643,3102.136,3119.299,3133.146,3123.76,3093.239,3057.475
Mali,10,81.15,90.85,101.71,113.86,127.47,142.7,159.76,178.85,200.22,224.15,250.94,280.929,286.289,330.346,349.244,378.948,426.581,489.928,555.418,630.868,705.704,811.933,954.208,1162.136,1402.261,1582.667,1754.26,1952.165,2167.553,2363.652,2536.93,2669.582,2784.981,2887.017,2967.532,3034.733,3083.891,3101.835,3116.461,3107.899,3078.285
Mali,15,169.3,174.67,180.22,185.94,191.85,197.94,204.22,210.71,217.4,224.3,231.421,238.769,267.396,271.932,314.824,335.153,363.059,409.805,461.248,538.404,612.841,689.49,796.03,929.693,1140.85,1380.056,1560.319,1731.866,1929.478,2144.383,2340.14,2513.219,2645.843,2761.314,2863.475,2944.191,3011.665,3061.123,3079.567,3094.652,3086.658
Mali,20,254.79,250.63,246.54,242.51,238.56,234.66,230.83,227.07,223.36,219.72,216.132,212.605,218.828,243.988,247.888,291.357,306.457,331.613,353.066,433.233,510.384,589.505,665.977,753.314,896.033,1105.721,1343.36,1523.033,1694.073,1890.787,2104.605,2299.478,2471.793,2604.015,2719.236,2821.185,2901.915,2969.461,3019.189,3038.071,3053.659
Mali,25,257.79,251.27,244.91,238.71,232.67,226.78,221.04,215.45,209.99,204.68,199.5,194.451,190.332,194.013,216.419,222.976,258.012,269.631,263.696,322.035,402.631,486.941,563.494,616.382,715.541,857.259,1065.015,1300.583,1479.186,1649.24,1844.618,2056.932,2250.456,2421.744,2553.377,2668.165,2769.856,2850.544,2918.216,2968.186,2987.648
Mali,30,216.45,212.87,209.35,205.89,202.49,199.14,195.85,192.61,189.43,186.3,183.221,180.193,174.796,169.228,171.719,195.053,195.768,226.574,211.194,237.694,296.694,383.947,464.193,520.057,583.496,682.031,822.468,1028.013,1261.144,1438.298,1607.057,1800.85,2011.341,2203.362,2373.483,2504.409,2618.772,2720.175,2800.89,2868.658,2918.999
Mali,35,110.52,114.66,118.95,123.4,128.02,132.81,137.78,142.94,148.29,153.84,159.601,165.575,162.361,156.152,150.614,154.841,173.101,171.957,182.51,191.217,218.647,282.686,365.852,430.288,493.552,556.772,654.399,793.244,996.196,1226.452,1401.788,1568.929,1760.743,1969.139,2159.403,2328.12,2458.248,2572.065,2673.184,2753.815,2821.733
Mali,40,61.93,66.81,72.09,77.78,83.91,90.53,97.68,105.39,113.7,122.67,132.354,142.798,148.078,144.383,138.976,135.703,137.501,153.959,140.204,166.6,176.148,207.483,268.403,339.608,408.466,471.098,533.768,630.087,766.818,966.475,1193.117,1366.073,1531.059,1720.391,1926.175,2114.233,2281.222,2410.349,2523.548,2624.236,2704.865
Mali,45,42.53,46.61,51.09,55.99,61.37,67.27,73.73,80.81,88.57,97.08,106.4,116.619,125.976,130.245,127.666,124.596,120.673,122.22,130.037,128.003,153.915,166.498,196.15,248.563,321.64,389.182,450.808,512.517,606.992,740.922,936.365,1158.394,1328.147,1490.293,1676.392,1878.704,2063.853,2228.512,2356.272,2468.468,2568.525
Mali,50,17.51,20.36,23.66,27.5,31.96,37.14,43.17,50.17,58.31,67.77,78.768,91.547,100.581,108.498,113.266,112.848,110.086,106.92,104.04,118.828,117.33,144.155,156.076,180.253,233.285,304.031,369.629,429.632,489.754,581.501,711.457,901.049,1116.553,1281.709,1439.687,1621,1818.248,1999.052,2160.213,2285.645,2396.159
Mali,55,33.32,35.41,37.63,39.98,42.49,45.15,47.98,50.98,54.18,57.57,61.18,65.013,75.874,83.334,91.186,97.19,97.524,95.983,90.94,93.315,107.083,107.435,132.547,141.093,165.884,216.248,283.523,346.122,403.539,461.129,548.775,672.866,853.828,1059.806,1218.182,1369.95,1544.272,1734.138,1908.711,2064.759,2186.977
Mali,60,69.37,66.93,64.58,62.31,60.12,58,55.97,54,52.1,50.27,48.501,46.796,50.026,58.453,65.606,73.879,80.09,81.756,79.915,80.347,82.186,94.664,95.458,116.452,125.808,148.895,195.413,257.573,315.665,369.124,422.87,504.487,619.971,788.436,980.577,1129.048,1271.837,1436.066,1615.415,1780.966,1929.854
Mali,65,61.69,58.22,54.95,51.86,48.94,46.19,43.59,41.14,38.82,36.64,34.579,32.634,31.789,34.051,41.191,48.233,55.964,63.593,67.041,67.596,67.401,68.473,79.656,79.439,98.582,107.183,127.713,168.664,223.45,274.904,322.495,370.538,443.291,546.274,696.578,868.496,1002.397,1131.869,1281.245,1444.778,1596.931
Mali,70,136.52,114.05,95.28,79.6,66.5,55.56,46.42,38.78,32.4,27.06,22.611,18.89,18.121,17.71,20.008,25.823,31.709,40.022,48.701,50.901,50.801,50.727,52.265,60.416,61.113,76.578,83.919,100.726,133.939,178.467,220.622,259.961,299.907,360.27,445.78,570.692,714.37,827.746,938.523,1066.682,1207.948
Mali,75,101.87,81.48,65.17,52.13,41.69,33.35,26.67,21.33,17.06,13.65,10.916,8.731,7.487,7.232,7.687,9.587,13.321,18.413,25.413,30.685,31.635,31.856,32.469,33.239,39.153,39.972,50.748,56.182,68.087,91.362,122.737,152.884,181.419,210.757,254.943,317.612,409.457,516.119,602.38,687.851,787.577
Mali,80,124.85,87.52,61.36,43.01,30.15,21.14,14.82,10.39,7.28,5.11,3.579,2.509,2.087,1.795,1.964,2.422,3.34,5.341,8.107,11.656,13.884,14.716,15.235,15.412,16.105,19.248,19.981,25.812,28.994,35.633,48.471,65.975,83.178,99.882,117.403,143.664,181.092,236.225,301.419,356.01,411.56
Mali,85,0.49,0.48,0.48,0.47,0.46,0.46,0.45,0.45,0.44,0.44,0.433,0.428,0.318,0.268,0.273,0.36,0.506,0.793,1.4,2.33,3.313,4.125,4.528,4.692,4.824,5.127,6.283,6.667,8.805,10.091,12.647,17.55,24.343,31.271,38.249,45.781,57.056,73.249,97.379,126.58,152.386
Mali,90,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.025,0.025,0.027,0.021,0.021,0.025,0.04,0.066,0.119,0.219,0.358,0.531,0.687,0.763,0.802,0.837,0.92,1.159,1.268,1.721,2.028,2.613,3.722,5.305,6.998,8.788,10.8,13.813,18.215,24.863,33.199
Mali,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.005,0.009,0.016,0.025,0.04,0.054,0.059,0.064,0.07,0.079,0.104,0.117,0.166,0.201,0.27,0.397,0.586,0.799,1.039,1.32,1.748,2.385,3.37
Mali,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.009,0.011,0.015,0.023,0.034,0.048,0.064,0.084,0.115,0.161
Malta,0,132.48,111.68,94.14,79.35,66.89,56.39,47.53,40.07,33.78,28.47,24,20.231,19.973,17.26,12.689,13.293,14.72,14.735,14.005,13.27,12.267,10.203,10.027,11.065,11.144,11.167,10.637,9.855,9.321,9.231,9.398,9.524,9.424,9.097,8.71,8.482,8.445,8.497,8.5,8.396,8.194
Malta,5,0.24,0.37,0.55,0.84,1.26,1.91,2.88,4.35,6.57,9.93,15,22.66,20.95,18.103,16.329,12.458,13.17,14.777,14.733,14.466,13.417,12.043,10.014,10.5,11.118,11.192,11.202,10.659,9.876,9.343,9.254,9.419,9.548,9.446,9.121,8.731,8.506,8.47,8.523,8.524,8.42
Malta,10,57.94,50.95,44.79,39.39,34.63,30.45,26.77,23.54,20.7,18.2,16.001,14.069,19.183,18.32,16.243,16.048,12.315,13.789,14.889,14.929,14.575,13.949,11.739,10.282,10.539,11.151,11.217,11.216,10.675,9.892,9.361,9.271,9.437,9.566,9.464,9.137,8.749,8.523,8.487,8.541,8.545
Malta,15,7.15,7.64,8.18,8.74,9.35,10,10.7,11.44,12.24,13.09,14.001,14.975,10.08,17.855,16.097,14.158,14.986,12.323,13.779,15.078,14.958,14.806,13.873,12.511,10.509,10.739,11.3,11.313,11.313,10.773,9.991,9.461,9.371,9.536,9.666,9.563,9.24,8.85,8.623,8.59,8.642
Malta,20,69.92,59.09,49.94,42.21,35.67,30.15,25.48,21.53,18.2,15.38,12.999,10.986,12.463,11.431,15.145,12.903,12.541,13.986,12.271,13.44,15.087,14.929,15.006,15.372,12.914,10.869,11.006,11.475,11.488,11.489,10.952,10.17,9.641,9.551,9.718,9.844,9.745,9.419,9.032,8.806,8.773
Malta,25,144.27,111.53,86.22,66.65,51.53,39.83,30.79,23.81,18.4,14.23,10.999,8.503,8.497,8.71,9.876,13.845,12.233,14.37,14.07,11.715,14.43,15.292,15.56,16.859,15.744,13.25,11.121,11.168,11.637,11.651,11.654,11.115,10.337,9.808,9.719,9.886,10.015,9.917,9.591,9.204,8.98
Malta,30,53.56,44.81,37.49,31.36,26.24,21.95,18.37,15.37,12.86,10.76,8.998,7.528,8.001,8.297,9.037,9.706,13.723,14.337,14.513,13.744,12.452,14.049,15.355,16.709,17.114,15.972,13.419,11.23,11.28,11.749,11.764,11.766,11.231,10.456,9.929,9.841,10.01,10.139,10.04,9.716,9.332
